date,admin1,admin2,market,latitude,longitude,category,commodity,unit,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+type,#currency,#value,#value+usd
2019-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Marmite,actual,HTG,387.0,3.95
2019-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,200.0,2.04
2019-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,actual,HTG,237.0,2.42
2019-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2019-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,HTG,475.0,4.85
2019-11-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Marmite,actual,HTG,537.0,5.48
2019-12-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,58.33,0.6
2019-12-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,HTG,45.0,0.46
2019-12-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,HTG,40.83,0.42
2019-12-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,HTG,59.0,0.6
2019-12-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,HTG,52.5,0.54
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,200.0,2.04
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,HTG,300.0,3.06
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,300.0,3.06
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,HTG,325.0,3.32
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,200.0,2.04
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,HTG,277.5,2.83
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,650.0,6.64
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,HTG,562.5,5.74
2020-01-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,HTG,525.0,5.36
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,58.33,0.6
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,HTG,150.0,1.53
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,HTG,400.0,4.09
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,HTG,300.0,3.06
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,HTG,350.0,3.57
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,157.5,1.61
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,HTG,350.0,3.57
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,HTG,550.0,5.62
2020-01-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,HTG,500.0,5.11
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,125.0,1.28
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Pasta,350 G,actual,HTG,36.25,0.37
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,307.5,3.14
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,HTG,208.75,2.13
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,160.0,1.63
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,HTG,305.0,3.12
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,550.0,5.62
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,HTG,401.56,4.1
2020-01-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Marmite,actual,HTG,461.88,4.72
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,HTG,45.0,0.46
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,HTG,240.0,2.45
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Pasta,350 G,actual,HTG,45.0,0.46
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Marmite,actual,HTG,360.0,3.68
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Marmite,actual,HTG,450.0,4.6
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,210.0,2.14
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,miscellaneous food,Sugar (white),Marmite,actual,HTG,270.0,2.76
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,HTG,382.5,3.91
2020-01-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Marmite,actual,HTG,577.5,5.9
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,HTG,40.83,0.42
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,200.0,2.04
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Pasta,350 G,actual,HTG,40.0,0.41
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,190.0,1.94
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,miscellaneous food,Sugar (white),Marmite,actual,HTG,350.0,3.57
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,HTG,575.0,5.87
2020-01-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Marmite,actual,HTG,700.0,7.15
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,HTG,200.0,2.04
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Pasta,350 G,actual,HTG,42.5,0.43
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Sorghum,Marmite,actual,HTG,300.0,3.06
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,200.0,2.04
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,miscellaneous food,Sugar (white),Marmite,actual,HTG,360.0,3.68
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,HTG,462.5,4.72
2020-01-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (red),Marmite,actual,HTG,600.0,6.13
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,HTG,175.0,1.79
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Pasta,350 G,actual,HTG,50.0,0.51
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Marmite,actual,HTG,393.75,4.02
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Marmite,actual,HTG,262.5,2.68
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,150.0,1.53
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,miscellaneous food,Sugar (white),Marmite,actual,HTG,300.0,3.06
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,625.0,6.38
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,HTG,500.0,5.11
2020-01-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Marmite,actual,HTG,550.0,5.62
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,HTG,60.0,0.61
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,HTG,180.0,1.84
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Pasta,350 G,actual,HTG,40.0,0.41
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Marmite,actual,HTG,600.0,6.13
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,HTG,255.0,2.6
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Marmite,actual,HTG,450.0,4.6
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,180.0,1.84
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,miscellaneous food,Sugar (white),Marmite,actual,HTG,360.0,3.68
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,HTG,480.0,4.9
2020-01-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Marmite,actual,HTG,517.5,5.29
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,HTG,50.0,0.51
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,HTG,175.0,1.79
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Pasta,350 G,actual,HTG,31.25,0.32
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Marmite,actual,HTG,350.0,3.57
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Marmite,actual,HTG,400.0,4.09
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,175.0,1.79
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,actual,HTG,225.0,2.3
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,HTG,512.5,5.23
2020-01-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Marmite,actual,HTG,587.5,6.0
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,200.0,2.04
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,HTG,300.0,3.06
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,300.0,3.06
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,HTG,300.0,3.06
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,195.0,1.99
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,HTG,270.0,2.76
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,637.5,6.51
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,HTG,575.0,5.87
2020-02-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,HTG,600.0,6.13
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,58.33,0.6
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,HTG,168.75,1.72
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,HTG,400.0,4.09
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,HTG,300.0,3.06
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,HTG,325.0,3.32
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,157.5,1.61
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,HTG,350.0,3.57
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,HTG,562.5,5.74
2020-02-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,HTG,550.0,5.62
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Pasta,350 G,actual,HTG,38.75,0.4
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,HTG,315.0,3.22
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Marmite,actual,HTG,211.25,2.16
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,160.0,1.63
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,miscellaneous food,Sugar (white),Marmite,actual,HTG,300.0,3.06
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,568.75,5.81
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Marmite,actual,HTG,455.0,4.65
2020-02-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Marmite,actual,HTG,510.0,5.21
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,HTG,45.0,0.46
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,HTG,240.0,2.45
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Pasta,350 G,actual,HTG,45.0,0.46
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Marmite,actual,HTG,390.0,3.98
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Marmite,actual,HTG,450.0,4.6
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,210.0,2.14
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,miscellaneous food,Sugar (white),Marmite,actual,HTG,240.0,2.45
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Marmite,actual,HTG,427.5,4.37
2020-02-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Marmite,actual,HTG,465.0,4.75
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,HTG,40.83,0.42
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,200.0,2.04
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Pasta,350 G,actual,HTG,40.0,0.41
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,190.0,1.94
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,miscellaneous food,Sugar (white),Marmite,actual,HTG,350.0,3.57
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Marmite,actual,HTG,575.0,5.87
2020-02-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Marmite,actual,HTG,700.0,7.15
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Maize meal (local),Marmite,actual,HTG,210.0,2.14
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Pasta,350 G,actual,HTG,43.12,0.44
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Sorghum,Marmite,actual,HTG,300.0,3.06
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,217.5,2.22
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,miscellaneous food,Sugar (white),Marmite,actual,HTG,360.0,3.68
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (black),Marmite,actual,HTG,500.0,5.11
2020-02-15,North-West,Port-de-Paix,Port-de-Paix,19.939051,-72.8319,pulses and nuts,Beans (red),Marmite,actual,HTG,600.0,6.13
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,HTG,156.25,1.6
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Pasta,350 G,actual,HTG,45.0,0.46
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Marmite,actual,HTG,333.33,3.4
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Marmite,actual,HTG,262.5,2.68
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,150.0,1.53
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,miscellaneous food,Sugar (white),Marmite,actual,HTG,300.0,3.06
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,616.67,6.3
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Marmite,actual,HTG,500.0,5.11
2020-02-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Marmite,actual,HTG,612.5,6.26
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,HTG,60.0,0.61
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,HTG,180.0,1.84
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Pasta,350 G,actual,HTG,40.0,0.41
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Marmite,actual,HTG,600.0,6.13
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,HTG,270.0,2.76
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Marmite,actual,HTG,450.0,4.6
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,180.0,1.84
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,miscellaneous food,Sugar (white),Marmite,actual,HTG,336.0,3.43
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Marmite,actual,HTG,480.0,4.9
2020-02-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Marmite,actual,HTG,517.5,5.29
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,HTG,50.0,0.51
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,HTG,175.0,1.79
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Pasta,350 G,actual,HTG,30.0,0.31
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Marmite,actual,HTG,350.0,3.57
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Marmite,actual,HTG,362.5,3.7
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,164.12,1.68
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,miscellaneous food,Sugar (white),Marmite,actual,HTG,225.0,2.3
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,600.0,6.13
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Marmite,actual,HTG,512.5,5.23
2020-02-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Marmite,actual,HTG,600.0,6.13
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,200.0,2.04
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (local),Marmite,actual,HTG,315.0,3.22
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Sorghum,Marmite,actual,HTG,300.0,3.06
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,200.0,2.04
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,miscellaneous food,Sugar (white),Marmite,actual,HTG,270.0,2.76
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,660.0,6.74
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (black),Marmite,actual,HTG,580.0,5.92
2020-03-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,pulses and nuts,Beans (red),Marmite,actual,HTG,600.0,6.13
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,HTG,58.33,0.6
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,HTG,175.0,1.79
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Marmite,actual,HTG,405.0,4.14
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Marmite,actual,HTG,333.33,3.4
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,HTG,170.5,1.74
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,miscellaneous food,Sugar (white),Marmite,actual,HTG,350.0,3.57
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,oil and fats,"Oil (vegetable, imported)",Gallon,actual,HTG,650.0,6.64
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Marmite,actual,HTG,615.0,6.28
2020-03-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Marmite,actual,HTG,570.0,5.82
2020-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,HTG,150.0,1.53
2020-03-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Pasta,350 G,actual,HTG,35.0,0.36
